ts_utc,muon_counts,n_samples,bmp_tempC_mean,bmp_pressurePa_mean,bmp_altitudeM_est_mean,euler_heading_deg_mean,euler_roll_deg_mean,euler_pitch_deg_mean,quat_w_mean,quat_x_mean,quat_y_mean,quat_z_mean,accel_x_mps2_mean,accel_y_mps2_mean,accel_z_mps2_mean,linacc_x_mps2_mean,linacc_y_mps2_mean,linacc_z_mps2_mean,gravity_x_mps2_mean,gravity_y_mps2_mean,gravity_z_mps2_mean,gyro_x_rads_mean,gyro_y_rads_mean,gyro_z_rads_mean,mag_x_uT_mean,mag_y_uT_mean,mag_z_uT_mean,calib_sys_mode,calib_gyro_mode,calib_accel_mode,calib_mag_mode,cpu_tempC,disk_free_bytes,session,run_number,run_label,run_date,rate_cpm
2026-03-01 00:10:00+00:00,135.0,61.3,25.31114,101544.443,-18.26259,10.1983333,2.6233333,1.0625,0.9963051999999999,-0.00946,-0.022888,0.0,0.42830219999999997,-0.17861259999999998,9.4732092,-0.0117772,-0.0051566,-0.3098179,0.44000000000000006,-0.1861148,9.209480699999999,1.0499999999999994e-05,-0.0003382,0.00032990000000000005,24.7997513,2.7599674999999997,-45.9388674,2.0,3.0,0.0,0.0,44.98800000000001,235410456917.33334,1,1,Run 1 (2026-03-01),2026-03-01,13.5
2026-03-01 00:20:00+00:00,156.0,61.0,25.038710000000002,101543.367,-18.18871,352.9352791,2.5625,1.0625,0.999695,-0.00946,-0.0194982,0.0,0.4288047,-0.1850852,9.4738211,-0.011043899999999999,0.0005612,-0.3125833,0.44000000000000006,-0.18,8.697733399999999,-8.75e-05,-5.6999999999999996e-05,0.0002987,24.7701843,6.1451845,-42.7088115,2.0,3.0,0.0,0.0,42.92383333333334,235405678114.13333,1,1,Run 1 (2026-03-01),2026-03-01,15.6
2026-03-01 00:30:00+00:00,137.0,61.0,24.8412,101546.98300000001,-18.47613,352.9951272,2.5885593,1.0625,0.9930283,-0.00946,-0.0159809,-1e-07,0.4305789,-0.17704340000000002,9.472929400000002,-0.0097769,0.0019741999999999997,-0.3140978,0.44418030000000003,-0.18,9.2151228,8.769999999999999e-05,3.94e-05,8.23e-05,24.7961066,5.9061475,-35.921823599999996,2.0,3.0,0.0,0.0,42.48716666666667,235405363336.53333,1,1,Run 1 (2026-03-01),2026-03-01,13.7
2026-03-01 00:40:00+00:00,150.0,61.0,24.741120000000002,101544.699,-18.31841,356.3445175,2.625,1.0625,0.9964162999999999,-0.00946,-0.0229813,0.0,0.43112190000000006,-0.1775183,9.471499900000001,-0.0113064,0.0037869,-0.3153073,0.45,-0.1820984,9.79,3.92e-05,0.00011980000000000001,-0.00011789999999999999,24.7681352,5.8768442,-42.5936475,2.0,3.0,0.0,0.0,42.434333333333335,235405048558.93332,1,1,Run 1 (2026-03-01),2026-03-01,15.0
2026-03-01 00:50:00+00:00,126.0,60.8,24.53461,101548.728,-18.59104,356.46631360000003,2.625,1.0625,0.9921789999999999,-0.0094441,-0.0194198,1.3899999999999999e-05,0.4324635,-0.1757457,9.4702976,-0.0099186,0.0061096,-0.3141158,0.45,-0.1844525,9.2151228,-2.94e-05,0.000152,0.00036839999999999996,24.7850188,2.3767691,-42.5227972,2.0,3.0,0.0,0.0,41.38483333333333,235404719240.53333,1,1,Run 1 (2026-03-01),2026-03-01,12.6
2026-03-01 01:00:00+00:00,138.0,61.0,24.47941111111111,101556.42111111112,-19.16307777777778,318.4608607777778,2.618330333333333,1.0290404444444445,0.9996949999999999,-0.009458000000000001,-0.019076555555555555,5.955555555555556e-05,0.433258,-0.17620522222222224,9.460600777777778,-0.008188222222222222,0.00441,-0.31577144444444444,0.44890233333333335,-0.187276,8.524167333333331,-2.777777777777778e-05,9.922222222222222e-05,6.766666666666667e-05,24.341643777777776,1.8982241111111111,-45.01388877777778,2.0,3.0,0.0,0.0,43.068,235404266905.6,1,1,Run 1 (2026-03-01),2026-03-01,13.8
2026-03-01 01:10:00+00:00,127.0,60.9,24.513489999999997,101556.429,-19.1463,352.49022720000005,2.6248904,0.9721491,0.989162,-0.0089192,-0.0125637,1.41e-05,0.4337983,-0.1731309,9.438492,-0.0125976,-0.0028076,-0.3157216,0.44996359999999996,-0.1701818,9.2250345,-2.439999999999999e-05,0.00023740000000000002,0.0003653,24.507652,2.2486814999999996,-38.9130721,2.0,3.0,0.0,0.0,43.355000000000004,235402451558.4,1,1,Run 1 (2026-03-01),2026-03-01,12.7
2026-03-01 01:20:00+00:00,120.0,60.9,24.47602,101566.448,-20.061519999999998,356.4064655,2.625,1.0,0.9960585999999999,-0.008966100000000001,-0.023193,1.3e-05,0.43328249999999996,-0.1819761,9.4717144,-0.012564800000000001,-0.002855,-0.3146163,0.45,-0.17,9.79,3.399999999999996e-06,-4.6800000000000006e-05,-0.00016800000000000002,24.8194928,5.5697198,-42.6006438,2.0,3.0,0.0,0.0,43.175333333333334,235402125312.0,1,1,Run 1 (2026-03-01),2026-03-01,12.0
2026-03-01 01:30:00+00:00,149.0,61.0,24.37028,101572.633,-20.68138,352.875431,2.625,1.0,0.9896385000000001,-0.008972,-0.019705599999999997,2.61e-05,0.4337196,-0.1758307,9.455141600000001,-0.0121137,-0.0023192,-0.3155216,0.45,-0.17216950000000003,8.6331742,-2.3200000000000005e-05,-0.0002235,0.0001538,24.7891394,-1.100205,-45.9729508,2.0,3.0,0.0,0.0,42.977833333333336,235401796881.06668,1,1,Run 1 (2026-03-01),2026-03-01,14.9
2026-03-01 01:40:00+00:00,135.0,61.0,24.34919,101574.787,-20.866570000000003,359.9375,2.625,1.0,0.999695,-0.008972,-0.012478799999999998,2.7999999999999996e-05,0.43385940000000006,-0.1721701,9.4713994,-0.0116313,0.0003233,-0.3140022,0.45,-0.17216950000000003,9.7733898,3.920000000000001e-05,-2.5100000000000004e-05,9.66e-05,24.8419057,-4.5150615,-45.9741804,1.8,3.0,0.0,0.0,42.363166666666665,235401489339.73334,1,1,Run 1 (2026-03-01),2026-03-01,13.5
2026-03-01 01:50:00+00:00,134.0,60.8,24.39007,101578.251,-21.13566,352.6873746,2.625,1.0,0.999695,-0.008972,-0.008836599999999998,1.56e-05,0.43438040000000006,-0.1801946,9.471157600000002,-0.0114014,-0.0020611,-0.3165035,0.45,-0.17,9.79,5.599999999999999e-05,-0.00022760000000000003,0.0002006,24.7570901,5.5913729,-42.587792,2.0,3.0,0.0,0.0,42.275,235401163093.33334,1,1,Run 1 (2026-03-01),2026-03-01,13.4
2026-03-01 02:00:00+00:00,106.0,61.0,24.61267,101576.95999999999,-20.869329999999998,359.9375,2.625,1.0,0.9888508999999999,-0.0090085,-0.023194899999999997,4.11e-05,0.43375240000000004,-0.1759859,9.4539589,-0.014419199999999998,-0.0013795,-0.3142366,0.45,-0.171931,8.6623238,1.0699999999999998e-05,0.0003291,0.0001751,24.8092212,-1.0844262999999998,-42.5717214,2.0,3.0,0.0,0.0,42.36333333333334,235400690756.26666,1,1,Run 1 (2026-03-01),2026-03-01,10.6
2026-03-01 02:10:00+00:00,124.0,60.77777777777778,24.450866666666666,101576.95555555556,-21.0031,348.29816411111113,2.625,0.9694444444444444,0.9996949999999999,-0.009061444444444445,-0.019571666666666668,0.0,0.43417222222222224,-0.17811866666666665,9.46953277777778,-0.015796333333333336,0.007734111111111112,-0.3148267777777778,0.44999999999999996,-0.1752837777777778,8.52350811111111,1.6e-05,-0.0002393333333333334,4.3777777777777775e-05,24.812346444444444,5.694660777777778,-45.996376,1.7777777777777777,3.0,0.0,0.0,42.013000000000005,235398677299.2,1,1,Run 1 (2026-03-01),2026-03-01,12.4
2026-03-01 02:20:00+00:00,146.0,61.0,24.3116,101584.396,-21.641489999999997,352.9951271,2.625,1.0,0.999695,-0.009094,-0.0161112,4.2199999999999996e-05,0.4339708,-0.17434699999999997,9.4542024,-0.014446,0.0011794,-0.3151219,0.45,-0.1722857,9.79,7.69e-05,-2.32e-05,0.0003022,24.7410861,-7.821004,-46.0159836,2.0,3.0,0.0,0.0,40.74583333333333,235398357811.2,1,1,Run 1 (2026-03-01),2026-03-01,14.6
